Frame,Landmark,X,Y,Z
100,RIGHT_ELBOW,0.40885743498802185,0.551569402217865,-0.15480907261371613
100,LEFT_WRIST,0.49440303444862366,0.28077417612075806,-0.04168551415205002
100,RIGHT_WRIST,0.494143545627594,0.5471208095550537,-0.25848251581192017
100,LEFT_PINKY,0.5255969762802124,0.26532217860221863,-0.0654839351773262
100,RIGHT_PINKY,0.5238784551620483,0.5534680485725403,-0.29675552248954773
100,LEFT_INDEX,0.5262404084205627,0.28185802698135376,-0.10700877755880356
100,RIGHT_INDEX,0.5219993591308594,0.5318447947502136,-0.3223651051521301
100,LEFT_THUMB,0.5183591246604919,0.29095566272735596,-0.05865153670310974
100,RIGHT_THUMB,0.5138519406318665,0.5243093967437744,-0.27104973793029785
100,LEFT_HIP,0.49698519706726074,0.354056179523468,0.03302277997136116
100,RIGHT_HIP,0.49726802110671997,0.47582417726516724,-0.033220015466213226
100,LEFT_KNEE,0.6342613101005554,0.35750335454940796,0.05878292769193649
100,RIGHT_KNEE,0.6355682611465454,0.4748314321041107,0.014340801164507866
100,LEFT_ANKLE,0.7401751279830933,0.3823830783367157,0.33374959230422974
100,RIGHT_ANKLE,0.7353171110153198,0.47085249423980713,0.2712083160877228
100,LEFT_HEEL,0.753951907157898,0.39998799562454224,0.35450392961502075
100,RIGHT_HEEL,0.7484281659126282,0.46194958686828613,0.2903194725513458
100,LEFT_FOOT_INDEX,0.7912722826004028,0.3320370018482208,0.23779556155204773
100,RIGHT_FOOT_INDEX,0.7896636128425598,0.47625428438186646,0.15845169126987457
133,NOSE,0.22727349400520325,0.40971633791923523,-0.27472302317619324
133,LEFT_EYE_INNER,0.21453237533569336,0.39903882145881653,-0.2560999393463135
133,LEFT_EYE,0.2146119326353073,0.3908410668373108,-0.25610119104385376
133,LEFT_EYE_OUTER,0.21479585766792297,0.383650004863739,-0.2560926377773285
133,RIGHT_EYE_INNER,0.21452859044075012,0.42575716972351074,-0.2625732123851776
133,RIGHT_EYE,0.21501493453979492,0.43669548630714417,-0.2625543475151062
133,RIGHT_EYE_OUTER,0.21566863358020782,0.4463864266872406,-0.2625572085380554
133,LEFT_EAR,0.21991005539894104,0.3761216998100281,-0.13448230922222137
133,RIGHT_EAR,0.22301597893238068,0.46359771490097046,-0.16819427907466888
133,MOUTH_LEFT,0.24242357909679413,0.3971843719482422,-0.22816598415374756
133,MOUTH_RIGHT,0.24292564392089844,0.42937833070755005,-0.2375412881374359
133,LEFT_SHOULDER,0.3087761402130127,0.3112621009349823,-0.05168289691209793
133,RIGHT_SHOULDER,0.30960920453071594,0.5266103744506836,-0.1331975758075714
133,LEFT_ELBOW,0.4077514111995697,0.29437676072120667,0.031809400767087936
133,RIGHT_ELBOW,0.40767034888267517,0.5516545176506042,-0.14623036980628967
133,LEFT_WRIST,0.4943786561489105,0.2815176248550415,-0.03464725613594055
133,RIGHT_WRIST,0.49332180619239807,0.5471457839012146,-0.2488892376422882
133,LEFT_PINKY,0.5250654220581055,0.2658167779445648,-0.05852486938238144
133,RIGHT_PINKY,0.523138165473938,0.5538326501846313,-0.2878643870353699
133,LEFT_INDEX,0.5259264707565308,0.2819076180458069,-0.10006485879421234
133,RIGHT_INDEX,0.5211546421051025,0.5318872332572937,-0.31169259548187256
133,LEFT_THUMB,0.5177955031394958,0.2909543812274933,-0.05178200453519821
133,RIGHT_THUMB,0.513003945350647,0.5241758823394775,-0.260930597782135
133,LEFT_HIP,0.49714845418930054,0.35380616784095764,0.03252783417701721
133,RIGHT_HIP,0.49762287735939026,0.47575706243515015,-0.03272370249032974
133,LEFT_KNEE,0.6343060731887817,0.3575039803981781,0.052673399448394775
133,RIGHT_KNEE,0.6366807222366333,0.4747622311115265,0.01381802000105381
133,LEFT_ANKLE,0.739747166633606,0.38242408633232117,0.3263389468193054
133,RIGHT_ANKLE,0.7347856760025024,0.47075513005256653,0.268205463886261
133,LEFT_HEEL,0.7532404661178589,0.4001304507255554,0.347828209400177
133,RIGHT_HEEL,0.7470746040344238,0.4619382619857788,0.2874611020088196
133,LEFT_FOOT_INDEX,0.7912717461585999,0.3320621848106384,0.23511409759521484
133,RIGHT_FOOT_INDEX,0.7896603941917419,0.4758760631084442,0.1556435376405716
166,NOSE,0.2272573709487915,0.40971818566322327,-0.2642286419868469
166,LEFT_EYE_INNER,0.21452519297599792,0.3990897834300995,-0.24603481590747833
166,LEFT_EYE,0.2146066427230835,0.3908866047859192,-0.24603378772735596
166,LEFT_EYE_OUTER,0.21479038894176483,0.3836711049079895,-0.24602873623371124
166,RIGHT_EYE_INNER,0.21449768543243408,0.4258151948451996,-0.2527410089969635
166,RIGHT_EYE,0.21498672664165497,0.4367673993110657,-0.25272318720817566
166,RIGHT_EYE_OUTER,0.21565628051757812,0.4464966356754303,-0.2527240216732025
166,LEFT_EAR,0.21990302205085754,0.376462459564209,-0.12919412553310394
166,RIGHT_EAR,0.22299905121326447,0.46360456943511963,-0.16367778182029724
166,MOUTH_LEFT,0.242405503988266,0.39724376797676086,-0.21962134540081024
166,MOUTH_RIGHT,0.2429310381412506,0.4293082654476166,-0.2291911095380783
166,LEFT_SHOULDER,0.3086070716381073,0.3119913935661316,-0.05216249078512192
166,RIGHT_SHOULDER,0.30958035588264465,0.5266132950782776,-0.13331501185894012
166,LEFT_ELBOW,0.40777787566185,0.29571259021759033,0.02891995944082737
166,RIGHT_ELBOW,0.40721195936203003,0.5517480373382568,-0.14392228424549103
166,LEFT_WRIST,0.494290828704834,0.28292614221572876,-0.03124719299376011
166,RIGHT_WRIST,0.49292129278182983,0.5471758246421814,-0.2350039929151535
166,LEFT_PINKY,0.5244958996772766,0.2673267424106598,-0.053987305611371994
166,RIGHT_PINKY,0.5227996110916138,0.5539751052856445,-0.2720783054828644
166,LEFT_INDEX,0.5255054235458374,0.2822225093841553,-0.09353984892368317
166,RIGHT_INDEX,0.5207682847976685,0.5318931341171265,-0.2949238121509552
166,LEFT_THUMB,0.5172601938247681,0.2910884618759155,-0.047645505517721176
166,RIGHT_THUMB,0.5126415491104126,0.5240667462348938,-0.24652084708213806
166,LEFT_HIP,0.497711718082428,0.3538277745246887,0.03222981095314026
166,RIGHT_HIP,0.4982338547706604,0.47584453225135803,-0.03241797536611557
166,LEFT_KNEE,0.6346722841262817,0.35753196477890015,0.05148341506719589
166,RIGHT_KNEE,0.6379094123840332,0.47471556067466736,0.013100425712764263
166,LEFT_ANKLE,0.7391120195388794,0.3826184868812561,0.31971481442451477
166,RIGHT_ANKLE,0.7343266606330872,0.4706664979457855,0.2676437497138977
166,LEFT_HEEL,0.752260684967041,0.4005877673625946,0.3415699601173401
166,RIGHT_HEEL,0.7456257343292236,0.461914598941803,0.28706055879592896
166,LEFT_FOOT_INDEX,0.79127037525177,0.33238130807876587,0.23362064361572266
166,RIGHT_FOOT_INDEX,0.7896883487701416,0.47556042671203613,0.15658199787139893
200,NOSE,0.2272777259349823,0.4096968472003937,-0.29806360602378845
200,LEFT_EYE_INNER,0.214525505900383,0.39912956953048706,-0.2796964645385742
200,LEFT_EYE,0.21461379528045654,0.39094072580337524,-0.2796885669231415
200,LEFT_EYE_OUTER,0.21480242908000946,0.38370567560195923,-0.27967315912246704
200,RIGHT_EYE_INNER,0.2144922912120819,0.42582571506500244,-0.2869965732097626
200,RIGHT_EYE,0.21498438715934753,0.4367937743663788,-0.28698375821113586
200,RIGHT_EYE_OUTER,0.2156621217727661,0.4465668499469757,-0.2869848310947418
200,LEFT_EAR,0.21991649270057678,0.37684693932533264,-0.15632979571819305
200,RIGHT_EAR,0.22299964725971222,0.4636209309101105,-0.1935376673936844
200,MOUTH_LEFT,0.24240592122077942,0.39729076623916626,-0.25066322088241577
200,MOUTH_RIGHT,0.24298465251922607,0.42921745777130127,-0.26107338070869446
200,LEFT_SHOULDER,0.3084048926830292,0.31296566128730774,-0.0670698955655098
200,RIGHT_SHOULDER,0.3094332814216614,0.5265918970108032,-0.15129625797271729
200,LEFT_ELBOW,0.4076964259147644,0.29758894443511963,0.023641476407647133
200,RIGHT_ELBOW,0.407082736492157,0.5517656207084656,-0.1486014425754547
200,LEFT_WRIST,0.49426889419555664,0.28576868772506714,-0.037206683307886124
200,RIGHT_WRIST,0.49285849928855896,0.5471881031990051,-0.23277322947978973
200,LEFT_PINKY,0.524395227432251,0.2711039185523987,-0.059967707842588425
200,RIGHT_PINKY,0.5227544903755188,0.5540705919265747,-0.2687916159629822
200,LEFT_INDEX,0.5253336429595947,0.28379887342453003,-0.10095810890197754
200,RIGHT_INDEX,0.5207397937774658,0.5318655967712402,-0.294207900762558
200,LEFT_THUMB,0.5170137882232666,0.2924601137638092,-0.054159484803676605
200,RIGHT_THUMB,0.5126286745071411,0.5238336324691772,-0.24477681517601013
200,LEFT_HIP,0.4976889193058014,0.35451969504356384,0.033018309623003006
200,RIGHT_HIP,0.49821916222572327,0.47645360231399536,-0.033214863389730453
200,LEFT_KNEE,0.6342211365699768,0.3575294017791748,0.05181628465652466
200,RIGHT_KNEE,0.6379508972167969,0.4747171998023987,0.012698067352175713
200,LEFT_ANKLE,0.7389958500862122,0.3825122117996216,0.3189278542995453
200,RIGHT_ANKLE,0.7340793609619141,0.47075656056404114,0.26294994354248047
200,LEFT_HEEL,0.7522865533828735,0.4006268382072449,0.3396384119987488
200,RIGHT_HEEL,0.745579719543457,0.4623456299304962,0.2815701365470886
200,LEFT_FOOT_INDEX,0.7912397980690002,0.33142197132110596,0.23342680931091309
200,RIGHT_FOOT_INDEX,0.7893454432487488,0.47548526525497437,0.1505136787891388
233,NOSE,0.2272706776857376,0.4096905589103699,-0.30760735273361206
233,LEFT_EYE_INNER,0.2145182192325592,0.3991658091545105,-0.2890910506248474
233,LEFT_EYE,0.2146083563566208,0.3909905254840851,-0.28908130526542664
233,LEFT_EYE_OUTER,0.21479971706867218,0.383742094039917,-0.2890554368495941
233,RIGHT_EYE_INNER,0.21447348594665527,0.4258294701576233,-0.2963142395019531
233,RIGHT_EYE,0.2149638682603836,0.4367981255054474,-0.29630106687545776
233,RIGHT_EYE_OUTER,0.21565058827400208,0.4465779960155487,-0.296303927898407
233,LEFT_EAR,0.21991710364818573,0.37711113691329956,-0.16388598084449768
233,RIGHT_EAR,0.22296075522899628,0.46361371874809265,-0.20085465908050537
233,MOUTH_LEFT,0.24239575862884521,0.3973632752895355,-0.2594825327396393
233,MOUTH_RIGHT,0.24296995997428894,0.4291476905345917,-0.26977628469467163
233,LEFT_SHOULDER,0.30820757150650024,0.3135930299758911,-0.07137968391180038
233,RIGHT_SHOULDER,0.30916130542755127,0.5265222787857056,-0.15710292756557465
233,LEFT_ELBOW,0.40762096643447876,0.29845020174980164,0.022345256060361862
233,RIGHT_ELBOW,0.40692487359046936,0.5517659187316895,-0.14701685309410095
233,LEFT_WRIST,0.49426937103271484,0.2874479591846466,-0.04189586266875267
233,RIGHT_WRIST,0.49268609285354614,0.5472493767738342,-0.2217978686094284
233,LEFT_PINKY,0.5243685841560364,0.2731437087059021,-0.065035879611969
233,RIGHT_PINKY,0.5226322412490845,0.5541588068008423,-0.256876140832901
233,LEFT_INDEX,0.525290846824646,0.2848731577396393,-0.10673060268163681
233,RIGHT_INDEX,0.5205974578857422,0.5318688154220581,-0.2845775783061981
233,LEFT_THUMB,0.5169600248336792,0.2934620678424835,-0.05920762941241264
233,RIGHT_THUMB,0.5125023722648621,0.5237892270088196,-0.23447147011756897
233,LEFT_HIP,0.4976942539215088,0.3551765978336334,0.03334548696875572
233,RIGHT_HIP,0.4981827139854431,0.4769386649131775,-0.033544283360242844
233,LEFT_KNEE,0.6333434581756592,0.3575393557548523,0.0593484565615654
233,RIGHT_KNEE,0.6379058957099915,0.47536200284957886,0.014067506417632103
233,LEFT_ANKLE,0.7389586567878723,0.3824464678764343,0.31871896982192993
233,RIGHT_ANKLE,0.7340341806411743,0.47112545371055603,0.2602727711200714
233,LEFT_HEEL,0.7523078322410583,0.40063756704330444,0.3382419943809509
233,RIGHT_HEEL,0.7456367611885071,0.4631102383136749,0.27803748846054077
233,LEFT_FOOT_INDEX,0.7911466360092163,0.3312077522277832,0.22926044464111328
233,RIGHT_FOOT_INDEX,0.789244532585144,0.47546395659446716,0.1450161635875702
266,NOSE,0.22732266783714294,0.4096674919128418,-0.30729007720947266
266,LEFT_EYE_INNER,0.21455352008342743,0.39916372299194336,-0.2886273264884949
266,LEFT_EYE,0.21464844048023224,0.39098846912384033,-0.2886170744895935
266,LEFT_EYE_OUTER,0.21484005451202393,0.3837388753890991,-0.2885890007019043
266,RIGHT_EYE_INNER,0.21448037028312683,0.42581796646118164,-0.29554545879364014
266,RIGHT_EYE,0.21496668457984924,0.4367966949939728,-0.2955315411090851
266,RIGHT_EYE_OUTER,0.21565274894237518,0.4465845227241516,-0.2955307364463806
266,LEFT_EAR,0.21992969512939453,0.37714096903800964,-0.16299836337566376
266,RIGHT_EAR,0.2229490727186203,0.46358543634414673,-0.19856761395931244
266,MOUTH_LEFT,0.24244701862335205,0.39739105105400085,-0.25904425978660583
266,MOUTH_RIGHT,0.24302227795124054,0.42904120683670044,-0.26892298460006714
266,LEFT_SHOULDER,0.30811113119125366,0.31396135687828064,-0.07019703835248947
266,RIGHT_SHOULDER,0.30900177359580994,0.5263999700546265,-0.154547780752182
266,LEFT_ELBOW,0.40749937295913696,0.2987135052680969,0.023356828838586807
266,RIGHT_ELBOW,0.40665292739868164,0.5517717599868774,-0.1394086629152298
266,LEFT_WRIST,0.4942799210548401,0.28822460770606995,-0.04331354424357414
266,RIGHT_WRIST,0.4922493100166321,0.5473548173904419,-0.21216006577014923
266,LEFT_PINKY,0.5243257880210876,0.2740269601345062,-0.06698335707187653
266,RIGHT_PINKY,0.5223122835159302,0.5544492602348328,-0.24691340327262878
266,LEFT_INDEX,0.5252296924591064,0.28538209199905396,-0.10870283842086792
266,RIGHT_INDEX,0.5202690362930298,0.5320926308631897,-0.27550965547561646
266,LEFT_THUMB,0.5169133543968201,0.29390430450439453,-0.0606968030333519
266,RIGHT_THUMB,0.5121818780899048,0.5238146781921387,-0.2251621037721634
266,LEFT_HIP,0.49768346548080444,0.3555378317832947,0.03323632478713989
266,RIGHT_HIP,0.4981094300746918,0.47727105021476746,-0.033435121178627014
266,LEFT_KNEE,0.6319364309310913,0.357540100812912,0.055744122713804245
266,RIGHT_KNEE,0.6376701593399048,0.47580963373184204,0.013976505026221275
266,LEFT_ANKLE,0.7389587163925171,0.3823968768119812,0.3107854723930359
266,RIGHT_ANKLE,0.7340224981307983,0.4712625741958618,0.2535945475101471
266,LEFT_HEEL,0.7523170709609985,0.4006401002407074,0.3293173909187317
266,RIGHT_HEEL,0.745681643486023,0.46373850107192993,0.2706960141658783
266,LEFT_FOOT_INDEX,0.7910293340682983,0.33122867345809937,0.21498838067054749
266,RIGHT_FOOT_INDEX,0.7891201376914978,0.4750880300998688,0.135643869638443
300,NOSE,0.22772257030010223,0.4096660912036896,-0.3093099296092987
300,LEFT_EYE_INNER,0.21483823657035828,0.39916107058525085,-0.2908281087875366
300,LEFT_EYE,0.21491415798664093,0.390975683927536,-0.29081958532333374
300,LEFT_EYE_OUTER,0.21507835388183594,0.38371530175209045,-0.29079610109329224
300,RIGHT_EYE_INNER,0.21474714577198029,0.42580944299697876,-0.29721909761428833
300,RIGHT_EYE,0.2151939570903778,0.4367954134941101,-0.2972061336040497
300,RIGHT_EYE_OUTER,0.21582114696502686,0.44658923149108887,-0.297201931476593
300,LEFT_EAR,0.22006842494010925,0.3771348297595978,-0.16520366072654724
300,RIGHT_EAR,0.22299881279468536,0.46355047821998596,-0.1983138620853424
300,MOUTH_LEFT,0.24285367131233215,0.3974331021308899,-0.26098179817199707
300,MOUTH_RIGHT,0.24335451424121857,0.4289887845516205,-0.27015867829322815
300,LEFT_SHOULDER,0.3080974817276001,0.31418856978416443,-0.0726720318198204
300,RIGHT_SHOULDER,0.3089490830898285,0.5263209939002991,-0.15073435008525848
300,LEFT_ELBOW,0.40740418434143066,0.29873186349868774,0.02020876295864582
300,RIGHT_ELBOW,0.4066615104675293,0.5516889691352844,-0.13168850541114807
300,LEFT_WRIST,0.49424809217453003,0.2884977459907532,-0.048052553087472916
300,RIGHT_WRIST,0.4920900762081146,0.5475865006446838,-0.2066844254732132
300,LEFT_PINKY,0.5242211222648621,0.27452531456947327,-0.07203436642885208
300,RIGHT_PINKY,0.522236168384552,0.5549626350402832,-0.24126414954662323
300,LEFT_INDEX,0.5251404643058777,0.2856220602989197,-0.11380360275506973
300,RIGHT_INDEX,0.5201642513275146,0.5326030254364014,-0.27020540833473206
300,LEFT_THUMB,0.516837477684021,0.29404330253601074,-0.06543861329555511
300,RIGHT_THUMB,0.5120849609375,0.5240747928619385,-0.21987907588481903
300,LEFT_HIP,0.49755701422691345,0.3557202219963074,0.032177407294511795
300,RIGHT_HIP,0.4980546534061432,0.4773581326007843,-0.03237151354551315
300,LEFT_KNEE,0.6316084861755371,0.35753729939460754,0.04937608912587166
300,RIGHT_KNEE,0.6376457214355469,0.47604480385780334,0.01254993211477995
300,LEFT_ANKLE,0.7389705777168274,0.382339745759964,0.3019292652606964
300,RIGHT_ANKLE,0.7340570092201233,0.4712606966495514,0.25078409910202026
300,LEFT_HEEL,0.7523460984230042,0.4006316661834717,0.32054394483566284
300,RIGHT_HEEL,0.7457004189491272,0.46379169821739197,0.26776841282844543
300,LEFT_FOOT_INDEX,0.7909002900123596,0.3316915035247803,0.2031765878200531
300,RIGHT_FOOT_INDEX,0.7891237735748291,0.47483497858047485,0.13145527243614197
333,NOSE,0.22821810841560364,0.4096589684486389,-0.3142949938774109
333,LEFT_EYE_INNER,0.2152034491300583,0.3991139829158783,-0.29553744196891785
333,LEFT_EYE,0.21524953842163086,0.39090079069137573,-0.2955324053764343
333,LEFT_EYE_OUTER,0.21538381278514862,0.3836349844932556,-0.2955140471458435
333,RIGHT_EYE_INNER,0.21512377262115479,0.42576298117637634,-0.30201488733291626
333,RIGHT_EYE,0.21551482379436493,0.4367543160915375,-0.30200308561325073
333,RIGHT_EYE_OUTER,0.2160605937242508,0.4465788006782532,-0.3020020127296448
333,LEFT_EAR,0.2202950417995453,0.3770582377910614,-0.16748185455799103
333,RIGHT_EAR,0.22309064865112305,0.46347254514694214,-0.20039160549640656
333,MOUTH_LEFT,0.24338726699352264,0.39745330810546875,-0.26511216163635254
333,MOUTH_RIGHT,0.24375610053539276,0.42891550064086914,-0.2743675112724304
333,LEFT_SHOULDER,0.30809009075164795,0.31437820196151733,-0.07206496596336365
333,RIGHT_SHOULDER,0.3089144825935364,0.5262494683265686,-0.1489107310771942
333,LEFT_ELBOW,0.4072253704071045,0.2987480163574219,0.02126707136631012
333,RIGHT_ELBOW,0.4066482484340668,0.5516369938850403,-0.1277187615633011
333,LEFT_WRIST,0.49414268136024475,0.2887525260448456,-0.05166151002049446
333,RIGHT_WRIST,0.49184292554855347,0.5476588010787964,-0.207815483212471
333,LEFT_PINKY,0.5240700840950012,0.2749382555484772,-0.07650977373123169
333,RIGHT_PINKY,0.5221160650253296,0.5551334023475647,-0.2435864955186844
333,LEFT_INDEX,0.5249936580657959,0.2858148515224457,-0.11892527341842651
333,RIGHT_INDEX,0.5200004577636719,0.5328105688095093,-0.2729915976524353
333,LEFT_THUMB,0.516679048538208,0.2941613793373108,-0.0694008618593216
333,RIGHT_THUMB,0.5119031071662903,0.5241860747337341,-0.22124549746513367
333,LEFT_HIP,0.49729037284851074,0.3557727336883545,0.03178681433200836
333,RIGHT_HIP,0.49793434143066406,0.4774013161659241,-0.03197402134537697
333,LEFT_KNEE,0.6314889788627625,0.35748860239982605,0.04162927344441414
333,RIGHT_KNEE,0.6376806497573853,0.476046621799469,0.008900337852537632
333,LEFT_ANKLE,0.73896324634552,0.382199764251709,0.3058220446109772
333,RIGHT_ANKLE,0.7340587377548218,0.4709829092025757,0.2541452944278717
333,LEFT_HEEL,0.7523422241210938,0.4005243182182312,0.32534486055374146
333,RIGHT_HEEL,0.7457016706466675,0.4637789726257324,0.2718350291252136
333,LEFT_FOOT_INDEX,0.7908045053482056,0.3319120705127716,0.2045954167842865
333,RIGHT_FOOT_INDEX,0.7891522645950317,0.47430840134620667,0.1324053853750229
366,NOSE,0.22877982258796692,0.4096118211746216,-0.3166460394859314
366,LEFT_EYE_INNER,0.21560733020305634,0.398987740278244,-0.29784899950027466
366,LEFT_EYE,0.21561817824840546,0.3907235860824585,-0.29784464836120605
366,LEFT_EYE_OUTER,0.21572192013263702,0.38346409797668457,-0.2978281080722809
366,RIGHT_EYE_INNER,0.21556821465492249,0.4256493151187897,-0.30436626076698303
366,RIGHT_EYE,0.21590211987495422,0.43664291501045227,-0.3043552041053772
366,RIGHT_EYE_OUTER,0.2163613736629486,0.4465247392654419,-0.30435436964035034
366,LEFT_EAR,0.22058269381523132,0.37688547372817993,-0.16919741034507751
366,RIGHT_EAR,0.22324159741401672,0.4634040296077728,-0.2023973912000656
366,MOUTH_LEFT,0.2439795434474945,0.3974588215351105,-0.26712894439697266
366,MOUTH_RIGHT,0.24421021342277527,0.4287845492362976,-0.2764398455619812
366,LEFT_SHOULDER,0.3080781400203705,0.31454896926879883,-0.07280448079109192
